confidence_type,participant,bias_source,bias_direction,line_type,label,value
delayed,S188,mullerlyer,long,long,s2_1,18
delayed,S188,mullerlyer,long,long,s2_2,1
delayed,S188,mullerlyer,long,short,s1_1,31
delayed,S188,mullerlyer,long,short,s1_2,13
delayed,S188,mullerlyer,long,short,s2_1,71
delayed,S188,mullerlyer,long,short,s2_2,5
delayed,S188,mullerlyer,short,long,s1_1,48
delayed,S188,mullerlyer,short,long,s1_2,50
delayed,S188,mullerlyer,short,long,s2_1,17
delayed,S188,mullerlyer,short,long,s2_2,5
delayed,S188,mullerlyer,short,short,s1_1,13
delayed,S188,mullerlyer,short,short,s1_2,3
delayed,S188,mullerlyer,short,short,s2_1,52
delayed,S188,mullerlyer,short,short,s2_2,52
delayed,S189,baserate,long,long,s1_1,77
delayed,S189,baserate,long,long,s1_2,156
delayed,S189,baserate,long,long,s2_1,9
delayed,S189,baserate,long,long,s2_2,28
delayed,S189,baserate,long,short,s1_1,22
delayed,S189,baserate,long,short,s1_2,38
delayed,S189,baserate,long,short,s2_1,6
delayed,S189,baserate,long,short,s2_2,24
delayed,S189,baserate,short,long,s1_1,9
delayed,S189,baserate,short,long,s1_2,18
delayed,S189,baserate,short,long,s2_1,23
delayed,S189,baserate,short,long,s2_2,40
delayed,S189,baserate,short,short,s1_1,4
delayed,S189,baserate,short,short,s1_2,4
delayed,S189,baserate,short,short,s2_1,86
delayed,S189,baserate,short,short,s2_2,176
delayed,S190,payoff,long,long,s1_1,56
delayed,S190,payoff,long,long,s1_2,62
delayed,S190,payoff,long,long,s2_1,0
delayed,S190,payoff,long,long,s2_2,2
delayed,S190,payoff,long,short,s1_1,23
delayed,S190,payoff,long,short,s1_2,0
delayed,S190,payoff,long,short,s2_1,0
delayed,S190,payoff,long,short,s2_2,97
delayed,S190,payoff,short,long,s1_1,7
delayed,S190,payoff,short,long,s1_2,59
delayed,S190,payoff,short,long,s2_1,53
delayed,S190,payoff,short,long,s2_2,1
delayed,S190,payoff,short,short,s1_1,0
delayed,S190,payoff,short,short,s1_2,2
delayed,S190,payoff,short,short,s2_1,49
delayed,S190,payoff,short,short,s2_2,69
delayed,S191,baserate,long,long,s1_1,84
delayed,S191,baserate,long,long,s1_2,150
delayed,S191,baserate,long,long,s2_1,29
delayed,S191,baserate,long,long,s2_2,7
delayed,S191,baserate,long,short,s1_1,15
delayed,S191,baserate,long,short,s1_2,7
delayed,S191,baserate,long,short,s2_1,36
delayed,S191,baserate,long,short,s2_2,32
delayed,S191,baserate,short,long,s1_1,17
delayed,S191,baserate,short,long,s1_2,49
delayed,S191,baserate,short,long,s2_1,12
delayed,S191,baserate,short,long,s2_2,12
delayed,S191,baserate,short,short,s1_1,23
delayed,S191,baserate,short,short,s1_2,40
delayed,S191,baserate,short,short,s2_1,82
delayed,S191,baserate,short,short,s2_2,125
delayed,S192,mullerlyer,long,long,s1_1,32
delayed,S192,mullerlyer,long,long,s1_2,82
delayed,S192,mullerlyer,long,long,s2_1,6
delayed,S192,mullerlyer,long,long,s2_2,0
delayed,S192,mullerlyer,long,short,s1_1,20
delayed,S192,mullerlyer,long,short,s1_2,2
delayed,S192,mullerlyer,long,short,s2_1,62
delayed,S192,mullerlyer,long,short,s2_2,36
delayed,S192,mullerlyer,short,long,s1_1,52
delayed,S192,mullerlyer,short,long,s1_2,25
delayed,S192,mullerlyer,short,long,s2_1,39
delayed,S192,mullerlyer,short,long,s2_2,4
delayed,S192,mullerlyer,short,short,s1_1,0
delayed,S192,mullerlyer,short,short,s1_2,0
delayed,S192,mullerlyer,short,short,s2_1,34
delayed,S192,mullerlyer,short,short,s2_2,86
delayed,S193,baserate,long,long,s1_1,113
delayed,S193,baserate,long,long,s1_2,117
delayed,S193,baserate,long,long,s2_1,12
delayed,S193,baserate,long,long,s2_2,28
delayed,S193,baserate,long,short,s1_1,20
delayed,S193,baserate,long,short,s1_2,19
delayed,S193,baserate,long,short,s2_1,24
delayed,S193,baserate,long,short,s2_2,27
delayed,S193,baserate,short,long,s1_1,8
delayed,S193,baserate,short,long,s1_2,68
delayed,S193,baserate,short,long,s2_1,7
delayed,S193,baserate,short,long,s2_2,7
delayed,S193,baserate,short,short,s1_1,11
delayed,S193,baserate,short,short,s1_2,31
delayed,S193,baserate,short,short,s2_1,50
delayed,S193,baserate,short,short,s2_2,178
delayed,S194,payoff,long,long,s1_1,50
delayed,S194,payoff,long,long,s1_2,63
delayed,S194,payoff,long,long,s2_1,5
delayed,S194,payoff,long,long,s2_2,2
delayed,S194,payoff,long,short,s1_1,33
delayed,S194,payoff,long,short,s1_2,9
delayed,S194,payoff,long,short,s2_1,19
delayed,S194,payoff,long,short,s2_2,59
delayed,S194,payoff,short,long,s1_1,23
delayed,S194,payoff,short,long,s1_2,39
delayed,S194,payoff,short,long,s2_1,51
delayed,S194,payoff,short,long,s2_2,7
delayed,S194,payoff,short,short,s1_1,3
delayed,S194,payoff,short,short,s1_2,0
delayed,S194,payoff,short,short,s2_1,43
delayed,S194,payoff,short,short,s2_2,74
delayed,S195,mullerlyer,long,long,s1_1,28
delayed,S195,mullerlyer,long,long,s1_2,86
delayed,S195,mullerlyer,long,long,s2_1,6
delayed,S195,mullerlyer,long,long,s2_2,0
delayed,S195,mullerlyer,long,short,s1_1,64
delayed,S195,mullerlyer,long,short,s1_2,23
delayed,S195,mullerlyer,long,short,s2_1,30
delayed,S195,mullerlyer,long,short,s2_2,3
delayed,S195,mullerlyer,short,long,s1_1,36
delayed,S195,mullerlyer,short,long,s1_2,79
delayed,S195,mullerlyer,short,long,s2_1,4
delayed,S195,mullerlyer,short,long,s2_2,1
delayed,S195,mullerlyer,short,short,s1_1,42
delayed,S195,mullerlyer,short,short,s1_2,4
delayed,S195,mullerlyer,short,short,s2_1,39
delayed,S195,mullerlyer,short,short,s2_2,35
delayed,S197,mullerlyer,long,long,s1_1,36
delayed,S197,mullerlyer,long,long,s1_2,49
delayed,S197,mullerlyer,long,long,s2_1,33
delayed,S197,mullerlyer,long,long,s2_2,2
delayed,S197,mullerlyer,long,short,s1_1,6
delayed,S197,mullerlyer,long,short,s1_2,0
delayed,S197,mullerlyer,long,short,s2_1,35
delayed,S197,mullerlyer,long,short,s2_2,79
delayed,S197,mullerlyer,short,long,s1_1,41
delayed,S197,mullerlyer,short,long,s1_2,47
delayed,S197,mullerlyer,short,long,s2_1,26
delayed,S197,mullerlyer,short,long,s2_2,6
delayed,S197,mullerlyer,short,short,s1_1,6
delayed,S197,mullerlyer,short,short,s1_2,0
delayed,S197,mullerlyer,short,short,s2_1,37
delayed,S197,mullerlyer,short,short,s2_2,77
delayed,S198,payoff,long,long,s1_1,63
delayed,S198,payoff,long,long,s1_2,41
delayed,S198,payoff,long,long,s2_1,15
delayed,S198,payoff,long,long,s2_2,1
delayed,S198,payoff,long,short,s1_1,19
delayed,S198,payoff,long,short,s1_2,0
delayed,S198,payoff,long,short,s2_1,36
delayed,S198,payoff,long,short,s2_2,65
delayed,S198,payoff,short,long,s1_1,47
delayed,S198,payoff,short,long,s1_2,34
delayed,S198,payoff,short,long,s2_1,39
delayed,S198,payoff,short,long,s2_2,0
delayed,S198,payoff,short,short,s1_1,4
delayed,S198,payoff,short,short,s1_2,0
delayed,S198,payoff,short,short,s2_1,67
delayed,S198,payoff,short,short,s2_2,49
delayed,S199,payoff,long,long,s1_1,54
delayed,S199,payoff,long,long,s1_2,53
delayed,S199,payoff,long,long,s2_1,10
delayed,S199,payoff,long,long,s2_2,3
delayed,S199,payoff,long,short,s1_1,27
delayed,S199,payoff,long,short,s1_2,8
delayed,S199,payoff,long,short,s2_1,44
delayed,S199,payoff,long,short,s2_2,41
delayed,S199,payoff,short,long,s1_1,45
delayed,S199,payoff,short,long,s1_2,28
delayed,S199,payoff,short,long,s2_1,38
delayed,S199,payoff,short,long,s2_2,9
delayed,S199,payoff,short,short,s1_1,7
delayed,S199,payoff,short,short,s1_2,2
delayed,S199,payoff,short,short,s2_1,45
delayed,S199,payoff,short,short,s2_2,66
delayed,S200,baserate,long,long,s1_1,91
delayed,S200,baserate,long,long,s1_2,154
delayed,S200,baserate,long,long,s2_1,20
delayed,S200,baserate,long,long,s2_2,5
delayed,S200,baserate,long,short,s1_1,19
delayed,S200,baserate,long,short,s1_2,12
delayed,S200,baserate,long,short,s2_1,40
delayed,S200,baserate,long,short,s2_2,19
delayed,S200,baserate,short,long,s1_1,28
delayed,S200,baserate,short,long,s1_2,35
delayed,S200,baserate,short,long,s2_1,23
delayed,S200,baserate,short,long,s2_2,4
delayed,S200,baserate,short,short,s1_1,50
delayed,S200,baserate,short,short,s1_2,18
delayed,S200,baserate,short,short,s2_1,117
delayed,S200,baserate,short,short,s2_2,85
delayed,S202,payoff,long,long,s1_1,61
delayed,S202,payoff,long,long,s1_2,37
delayed,S202,payoff,long,long,s2_1,18
delayed,S202,payoff,long,long,s2_2,4
delayed,S202,payoff,long,short,s1_1,32
delayed,S202,payoff,long,short,s1_2,16
delayed,S202,payoff,long,short,s2_1,38
delayed,S202,payoff,long,short,s2_2,34
delayed,S202,payoff,short,long,s1_1,25
delayed,S202,payoff,short,long,s1_2,27
delayed,S202,payoff,short,long,s2_1,55
delayed,S202,payoff,short,long,s2_2,13
delayed,S202,payoff,short,short,s1_1,1
delayed,S202,payoff,short,short,s1_2,0
delayed,S202,payoff,short,short,s2_1,49
delayed,S202,payoff,short,short,s2_2,70
delayed,S203,baserate,long,long,s1_1,90
delayed,S203,baserate,long,long,s1_2,149
delayed,S203,baserate,long,long,s2_1,27
delayed,S203,baserate,long,long,s2_2,4
delayed,S203,baserate,long,short,s1_1,33
delayed,S203,baserate,long,short,s1_2,7
delayed,S203,baserate,long,short,s2_1,34
delayed,S203,baserate,long,short,s2_2,16
delayed,S203,baserate,short,long,s1_1,26
delayed,S203,baserate,short,long,s1_2,44
delayed,S203,baserate,short,long,s2_1,13
delayed,S203,baserate,short,long,s2_2,7
delayed,S203,baserate,short,short,s1_1,17
delayed,S203,baserate,short,short,s1_2,5
delayed,S203,baserate,short,short,s2_1,105
delayed,S203,baserate,short,short,s2_2,143
delayed,S204,mullerlyer,long,long,s1_1,27
delayed,S204,mullerlyer,long,long,s1_2,73
delayed,S204,mullerlyer,long,long,s2_1,12
delayed,S204,mullerlyer,long,long,s2_2,8
delayed,S204,mullerlyer,long,short,s1_1,20
delayed,S204,mullerlyer,long,short,s1_2,20
delayed,S204,mullerlyer,long,short,s2_1,39
delayed,S204,mullerlyer,long,short,s2_2,41
delayed,S204,mullerlyer,short,long,s1_1,40
delayed,S204,mullerlyer,short,long,s1_2,43
delayed,S204,mullerlyer,short,long,s2_1,15
delayed,S204,mullerlyer,short,long,s2_2,22
delayed,S204,mullerlyer,short,short,s1_1,13
delayed,S204,mullerlyer,short,short,s1_2,9
delayed,S204,mullerlyer,short,short,s2_1,31
delayed,S204,mullerlyer,short,short,s2_2,67
delayed,S205,payoff,long,long,s1_1,54
delayed,S205,payoff,long,long,s1_2,38
delayed,S205,payoff,long,long,s2_1,20
delayed,S205,payoff,long,long,s2_2,8
delayed,S205,payoff,long,short,s1_1,8
delayed,S205,payoff,long,short,s1_2,2
delayed,S205,payoff,long,short,s2_1,34
delayed,S205,payoff,long,short,s2_2,76
delayed,S205,payoff,short,long,s1_1,44
delayed,S205,payoff,short,long,s1_2,23
delayed,S205,payoff,short,long,s2_1,47
delayed,S205,payoff,short,long,s2_2,6
delayed,S205,payoff,short,short,s1_1,1
delayed,S205,payoff,short,short,s1_2,1
delayed,S205,payoff,short,short,s2_1,51
delayed,S205,payoff,short,short,s2_2,67
delayed,S206,baserate,long,long,s1_1,91
delayed,S206,baserate,long,long,s1_2,97
delayed,S206,baserate,long,long,s2_1,71
delayed,S206,baserate,long,long,s2_2,11
delayed,S206,baserate,long,short,s1_1,5
delayed,S206,baserate,long,short,s1_2,0
delayed,S206,baserate,long,short,s2_1,23
delayed,S206,baserate,long,short,s2_2,62
delayed,S206,baserate,short,long,s1_1,29
delayed,S206,baserate,short,long,s1_2,28
delayed,S206,baserate,short,long,s2_1,21
delayed,S206,baserate,short,long,s2_2,12
delayed,S206,baserate,short,short,s1_1,9
delayed,S206,baserate,short,short,s1_2,1
delayed,S206,baserate,short,short,s2_1,91
delayed,S206,baserate,short,short,s2_2,169
delayed,S207,mullerlyer,long,long,s1_1,33
delayed,S207,mullerlyer,long,long,s1_2,57
delayed,S207,mullerlyer,long,long,s2_1,22
delayed,S207,mullerlyer,long,long,s2_2,8
delayed,S207,mullerlyer,long,short,s1_1,7
delayed,S207,mullerlyer,long,short,s1_2,17
delayed,S207,mullerlyer,long,short,s2_1,64
delayed,S207,mullerlyer,long,short,s2_2,32
delayed,S207,mullerlyer,short,long,s1_1,23
delayed,S207,mullerlyer,short,long,s1_2,43
delayed,S207,mullerlyer,short,long,s2_1,29
delayed,S207,mullerlyer,short,long,s2_2,25
delayed,S207,mullerlyer,short,short,s1_1,4
delayed,S207,mullerlyer,short,short,s1_2,1
delayed,S207,mullerlyer,short,short,s2_1,46
delayed,S207,mullerlyer,short,short,s2_2,69
delayed,S208,payoff,long,long,s1_1,26
delayed,S208,payoff,long,long,s1_2,80
delayed,S208,payoff,long,long,s2_1,13
delayed,S208,payoff,long,long,s2_2,1
delayed,S208,payoff,long,short,s1_1,24
delayed,S208,payoff,long,short,s1_2,18
delayed,S208,payoff,long,short,s2_1,47
delayed,S208,payoff,long,short,s2_2,31
delayed,S208,payoff,short,long,s1_1,16
delayed,S208,payoff,short,long,s1_2,68
delayed,S208,payoff,short,long,s2_1,24
delayed,S208,payoff,short,long,s2_2,12
delayed,S208,payoff,short,short,s1_1,10
delayed,S208,payoff,short,short,s1_2,18
delayed,S208,payoff,short,short,s2_1,40
delayed,S208,payoff,short,short,s2_2,52
delayed,S209,baserate,long,long,s1_1,32
delayed,S209,baserate,long,long,s1_2,178
delayed,S209,baserate,long,long,s2_1,21
delayed,S209,baserate,long,long,s2_2,39
delayed,S209,baserate,long,short,s1_1,1
delayed,S209,baserate,long,short,s1_2,11
delayed,S209,baserate,long,short,s2_1,12
delayed,S209,baserate,long,short,s2_2,66
delayed,S209,baserate,short,long,s1_1,25
delayed,S209,baserate,short,long,s1_2,30
delayed,S209,baserate,short,long,s2_1,28
delayed,S209,baserate,short,long,s2_2,7
delayed,S209,baserate,short,short,s1_1,36
delayed,S209,baserate,short,short,s1_2,18
delayed,S209,baserate,short,short,s2_1,94
delayed,S209,baserate,short,short,s2_2,122
delayed,S210,payoff,long,long,s1_1,54
delayed,S210,payoff,long,long,s1_2,57
delayed,S210,payoff,long,long,s2_1,9
delayed,S210,payoff,long,long,s2_2,0
delayed,S210,payoff,long,short,s1_1,29
delayed,S210,payoff,long,short,s1_2,3
delayed,S210,payoff,long,short,s2_1,18
delayed,S210,payoff,long,short,s2_2,70
delayed,S210,payoff,short,long,s1_1,40
delayed,S210,payoff,short,long,s1_2,41
delayed,S210,payoff,short,long,s2_1,36
delayed,S210,payoff,short,long,s2_2,3
delayed,S210,payoff,short,short,s1_1,3
delayed,S210,payoff,short,short,s1_2,4
delayed,S210,payoff,short,short,s2_1,51
delayed,S210,payoff,short,short,s2_2,62
delayed,S211,mullerlyer,long,long,s1_1,20
delayed,S211,mullerlyer,long,long,s1_2,93
delayed,S211,mullerlyer,long,long,s2_1,6
delayed,S211,mullerlyer,long,long,s2_2,1
delayed,S211,mullerlyer,long,short,s1_1,24
delayed,S211,mullerlyer,long,short,s1_2,27
delayed,S211,mullerlyer,long,short,s2_1,32
delayed,S211,mullerlyer,long,short,s2_2,37
delayed,S211,mullerlyer,short,long,s1_1,45
delayed,S211,mullerlyer,short,long,s1_2,16
delayed,S211,mullerlyer,short,long,s2_1,26
delayed,S211,mullerlyer,short,long,s2_2,33
delayed,S211,mullerlyer,short,short,s1_1,3
delayed,S211,mullerlyer,short,short,s1_2,2
delayed,S211,mullerlyer,short,short,s2_1,31
delayed,S211,mullerlyer,short,short,s2_2,84
delayed,S212,baserate,long,long,s1_1,180
delayed,S212,baserate,long,long,s1_2,58
delayed,S212,baserate,long,long,s2_1,22
delayed,S212,baserate,long,long,s2_2,10
delayed,S212,baserate,long,short,s1_1,9
delayed,S212,baserate,long,short,s1_2,1
delayed,S212,baserate,long,short,s2_1,39
delayed,S212,baserate,long,short,s2_2,41
delayed,S212,baserate,short,long,s1_1,32
delayed,S212,baserate,short,long,s1_2,48
delayed,S212,baserate,short,long,s2_1,9
delayed,S212,baserate,short,long,s2_2,1
delayed,S212,baserate,short,short,s1_1,21
delayed,S212,baserate,short,short,s1_2,9
delayed,S212,baserate,short,short,s2_1,153
delayed,S212,baserate,short,short,s2_2,87
delayed,S213,payoff,long,long,s1_1,25
delayed,S213,payoff,long,long,s1_2,93
delayed,S213,payoff,long,long,s2_1,1
delayed,S213,payoff,long,long,s2_2,1
delayed,S213,payoff,long,short,s1_1,40
delayed,S213,payoff,long,short,s1_2,5
delayed,S213,payoff,long,short,s2_1,57
delayed,S213,payoff,long,short,s2_2,18
delayed,S213,payoff,short,long,s1_1,44
delayed,S213,payoff,short,long,s1_2,45
delayed,S213,payoff,short,long,s2_1,29
delayed,S213,payoff,short,long,s2_2,2
delayed,S213,payoff,short,short,s1_1,6
delayed,S213,payoff,short,short,s1_2,1
delayed,S213,payoff,short,short,s2_1,54
delayed,S213,payoff,short,short,s2_2,59
delayed,S214,baserate,long,long,s1_1,37
delayed,S214,baserate,long,long,s1_2,180
delayed,S214,baserate,long,long,s2_1,34
delayed,S214,baserate,long,long,s2_2,19
delayed,S214,baserate,long,short,s1_1,4
delayed,S214,baserate,long,short,s1_2,7
delayed,S214,baserate,long,short,s2_1,25
delayed,S214,baserate,long,short,s2_2,54
delayed,S214,baserate,short,long,s1_1,12
delayed,S214,baserate,short,long,s1_2,63
delayed,S214,baserate,short,long,s2_1,10
delayed,S214,baserate,short,long,s2_2,5
delayed,S214,baserate,short,short,s1_1,22
delayed,S214,baserate,short,short,s1_2,57
delayed,S214,baserate,short,short,s2_1,88
delayed,S214,baserate,short,short,s2_2,103
delayed,S215,payoff,long,long,s1_1,75
delayed,S215,payoff,long,long,s1_2,44
delayed,S215,payoff,long,long,s2_1,0
delayed,S215,payoff,long,long,s2_2,1
delayed,S215,payoff,long,short,s1_1,51
delayed,S215,payoff,long,short,s1_2,0
delayed,S215,payoff,long,short,s2_1,17
delayed,S215,payoff,long,short,s2_2,52
delayed,S215,payoff,short,long,s1_1,1
delayed,S215,payoff,short,long,s1_2,44
delayed,S215,payoff,short,long,s2_1,75
delayed,S215,payoff,short,long,s2_2,0
delayed,S215,payoff,short,short,s1_1,0
delayed,S215,payoff,short,short,s1_2,2
delayed,S215,payoff,short,short,s2_1,104
delayed,S215,payoff,short,short,s2_2,14
delayed,S216,baserate,long,long,s1_1,110
delayed,S216,baserate,long,long,s1_2,137
delayed,S216,baserate,long,long,s2_1,21
delayed,S216,baserate,long,long,s2_2,2
delayed,S216,baserate,long,short,s1_1,19
delayed,S216,baserate,long,short,s1_2,3
delayed,S216,baserate,long,short,s2_1,26
delayed,S216,baserate,long,short,s2_2,42
delayed,S216,baserate,short,long,s1_1,38
delayed,S216,baserate,short,long,s1_2,47
delayed,S216,baserate,short,long,s2_1,1
delayed,S216,baserate,short,long,s2_2,4
delayed,S216,baserate,short,short,s1_1,26
delayed,S216,baserate,short,short,s1_2,1
delayed,S216,baserate,short,short,s2_1,64
delayed,S216,baserate,short,short,s2_2,179
delayed,S217,mullerlyer,long,long,s1_1,12
delayed,S217,mullerlyer,long,long,s1_2,105
delayed,S217,mullerlyer,long,long,s2_1,3
delayed,S217,mullerlyer,long,long,s2_2,0
delayed,S217,mullerlyer,long,short,s1_1,26
delayed,S217,mullerlyer,long,short,s1_2,9
delayed,S217,mullerlyer,long,short,s2_1,50
delayed,S217,mullerlyer,long,short,s2_2,35
delayed,S217,mullerlyer,short,long,s1_1,34
delayed,S217,mullerlyer,short,long,s1_2,46
delayed,S217,mullerlyer,short,long,s2_1,32
delayed,S217,mullerlyer,short,long,s2_2,8
delayed,S217,mullerlyer,short,short,s1_1,5
delayed,S217,mullerlyer,short,short,s1_2,0
delayed,S217,mullerlyer,short,short,s2_1,26
delayed,S217,mullerlyer,short,short,s2_2,89
delayed,S218,baserate,long,long,s1_1,79
delayed,S218,baserate,long,long,s1_2,189
delayed,S218,baserate,long,long,s2_1,2
delayed,S218,baserate,long,long,s2_2,0
delayed,S218,baserate,long,short,s1_1,33
delayed,S218,baserate,long,short,s1_2,4
delayed,S218,baserate,long,short,s2_1,33
delayed,S218,baserate,long,short,s2_2,20
delayed,S218,baserate,short,long,s1_1,26
delayed,S218,baserate,short,long,s1_2,53
delayed,S218,baserate,short,long,s2_1,7
delayed,S218,baserate,short,long,s2_2,4
delayed,S218,baserate,short,short,s1_1,24
delayed,S218,baserate,short,short,s1_2,12
delayed,S218,baserate,short,short,s2_1,95
delayed,S218,baserate,short,short,s2_2,139
delayed,S219,payoff,long,long,s1_1,9
delayed,S219,payoff,long,long,s1_2,102
delayed,S219,payoff,long,long,s2_1,8
delayed,S219,payoff,long,long,s2_2,1
delayed,S219,payoff,long,short,s1_1,21
delayed,S219,payoff,long,short,s1_2,17
delayed,S219,payoff,long,short,s2_1,32
delayed,S219,payoff,long,short,s2_2,50
delayed,S219,payoff,short,long,s1_1,10
delayed,S219,payoff,short,long,s1_2,63
delayed,S219,payoff,short,long,s2_1,15
delayed,S219,payoff,short,long,s2_2,32
delayed,S219,payoff,short,short,s1_1,1
delayed,S219,payoff,short,short,s1_2,10
delayed,S219,payoff,short,short,s2_1,10
delayed,S219,payoff,short,short,s2_2,99
delayed,S220,mullerlyer,long,long,s1_1,39
delayed,S220,mullerlyer,long,long,s1_2,46
delayed,S220,mullerlyer,long,long,s2_1,34
delayed,S220,mullerlyer,long,long,s2_2,1
delayed,S220,mullerlyer,long,short,s1_1,20
delayed,S220,mullerlyer,long,short,s1_2,11
delayed,S220,mullerlyer,long,short,s2_1,60
delayed,S220,mullerlyer,long,short,s2_2,29
delayed,S220,mullerlyer,short,long,s1_1,38
delayed,S220,mullerlyer,short,long,s1_2,66
delayed,S220,mullerlyer,short,long,s2_1,13
delayed,S220,mullerlyer,short,long,s2_2,3
delayed,S220,mullerlyer,short,short,s1_1,18
delayed,S220,mullerlyer,short,short,s1_2,1
delayed,S220,mullerlyer,short,short,s2_1,44
delayed,S220,mullerlyer,short,short,s2_2,57
delayed,S221,baserate,long,long,s1_1,92
delayed,S221,baserate,long,long,s1_2,165
delayed,S221,baserate,long,long,s2_1,13
delayed,S221,baserate,long,long,s2_2,0
delayed,S221,baserate,long,short,s1_1,16
delayed,S221,baserate,long,short,s1_2,2
delayed,S221,baserate,long,short,s2_1,33
delayed,S221,baserate,long,short,s2_2,39
delayed,S221,baserate,short,long,s1_1,24
delayed,S221,baserate,short,long,s1_2,37
delayed,S221,baserate,short,long,s2_1,25
delayed,S221,baserate,short,long,s2_2,4
delayed,S221,baserate,short,short,s1_1,13
delayed,S221,baserate,short,short,s1_2,1
delayed,S221,baserate,short,short,s2_1,77
delayed,S221,baserate,short,short,s2_2,179
delayed,S222,payoff,long,long,s1_1,31
delayed,S222,payoff,long,long,s1_2,78
delayed,S222,payoff,long,long,s2_1,11
delayed,S222,payoff,long,long,s2_2,0
delayed,S222,payoff,long,short,s1_1,28
delayed,S222,payoff,long,short,s1_2,1
delayed,S222,payoff,long,short,s2_1,72
delayed,S222,payoff,long,short,s2_2,19
delayed,S222,payoff,short,long,s1_1,13
delayed,S222,payoff,short,long,s1_2,96
delayed,S222,payoff,short,long,s2_1,11
delayed,S222,payoff,short,long,s2_2,0
delayed,S222,payoff,short,short,s1_1,23
delayed,S222,payoff,short,short,s1_2,14
delayed,S222,payoff,short,short,s2_1,67
delayed,S222,payoff,short,short,s2_2,16
delayed,S223,mullerlyer,long,long,s1_1,44
delayed,S223,mullerlyer,long,long,s1_2,65
delayed,S223,mullerlyer,long,long,s2_1,11
delayed,S223,mullerlyer,long,long,s2_2,0
delayed,S223,mullerlyer,long,short,s1_1,31
delayed,S223,mullerlyer,long,short,s1_2,3
delayed,S223,mullerlyer,long,short,s2_1,46
delayed,S223,mullerlyer,long,short,s2_2,40
delayed,S223,mullerlyer,short,long,s1_1,41
delayed,S223,mullerlyer,short,long,s1_2,61
delayed,S223,mullerlyer,short,long,s2_1,15
delayed,S223,mullerlyer,short,long,s2_2,3
delayed,S223,mullerlyer,short,short,s1_1,7
delayed,S223,mullerlyer,short,short,s1_2,0
delayed,S223,mullerlyer,short,short,s2_1,58
delayed,S223,mullerlyer,short,short,s2_2,55
delayed,S224,payoff,long,long,s1_1,81
delayed,S224,payoff,long,long,s1_2,34
delayed,S224,payoff,long,long,s2_1,4
delayed,S224,payoff,long,long,s2_2,1
delayed,S224,payoff,long,short,s1_1,52
delayed,S224,payoff,long,short,s1_2,1
delayed,S224,payoff,long,short,s2_1,23
delayed,S224,payoff,long,short,s2_2,44
delayed,S224,payoff,short,long,s1_1,23
delayed,S224,payoff,short,long,s1_2,4
delayed,S224,payoff,short,long,s2_1,85
delayed,S224,payoff,short,long,s2_2,8
delayed,S224,payoff,short,short,s1_1,0
delayed,S224,payoff,short,short,s1_2,0
delayed,S224,payoff,short,short,s2_1,41
delayed,S224,payoff,short,short,s2_2,79
delayed,S225,baserate,long,long,s1_1,127
delayed,S225,baserate,long,long,s1_2,112
delayed,S225,baserate,long,long,s2_1,22
delayed,S225,baserate,long,long,s2_2,9
delayed,S225,baserate,long,short,s1_1,13
delayed,S225,baserate,long,short,s1_2,1
delayed,S225,baserate,long,short,s2_1,37
delayed,S225,baserate,long,short,s2_2,39
delayed,S225,baserate,short,long,s1_1,48
delayed,S225,baserate,short,long,s1_2,17
delayed,S225,baserate,short,long,s2_1,1
delayed,S225,baserate,short,long,s2_2,24
delayed,S225,baserate,short,short,s1_1,9
delayed,S225,baserate,short,short,s1_2,0
delayed,S225,baserate,short,short,s2_1,5
delayed,S225,baserate,short,short,s2_2,256
delayed,S226,mullerlyer,long,long,s1_1,24
delayed,S226,mullerlyer,long,long,s1_2,89
delayed,S226,mullerlyer,long,long,s2_1,7
delayed,S226,mullerlyer,long,long,s2_2,0
delayed,S226,mullerlyer,long,short,s1_1,16
delayed,S226,mullerlyer,long,short,s1_2,1
delayed,S226,mullerlyer,long,short,s2_1,57
delayed,S226,mullerlyer,long,short,s2_2,46
delayed,S226,mullerlyer,short,long,s1_1,60
delayed,S226,mullerlyer,short,long,s1_2,54
delayed,S226,mullerlyer,short,long,s2_1,6
delayed,S226,mullerlyer,short,long,s2_2,0
delayed,S226,mullerlyer,short,short,s1_1,15
delayed,S226,mullerlyer,short,short,s1_2,0
delayed,S226,mullerlyer,short,short,s2_1,39
delayed,S226,mullerlyer,short,short,s2_2,66
delayed,S227,payoff,long,long,s1_1,3
delayed,S227,payoff,long,long,s1_2,99
delayed,S227,payoff,long,long,s2_1,14
delayed,S227,payoff,long,long,s2_2,4
delayed,S227,payoff,long,short,s1_1,3
delayed,S227,payoff,long,short,s1_2,14
delayed,S227,payoff,long,short,s2_1,73
delayed,S227,payoff,long,short,s2_2,30
delayed,S227,payoff,short,long,s1_1,17
delayed,S227,payoff,short,long,s1_2,68
delayed,S227,payoff,short,long,s2_1,27
delayed,S227,payoff,short,long,s2_2,8
delayed,S227,payoff,short,short,s1_1,5
delayed,S227,payoff,short,short,s1_2,3
delayed,S227,payoff,short,short,s2_1,61
delayed,S227,payoff,short,short,s2_2,51
delayed,S228,mullerlyer,long,long,s1_1,19
delayed,S228,mullerlyer,long,long,s1_2,97
delayed,S228,mullerlyer,long,long,s2_1,4
delayed,S228,mullerlyer,long,long,s2_2,0
